CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,ChurnStatus,TenureGroup,RiskScore
53456,0,12.0,Computer,Tier 1,10.0,UPI,Male,3.0,4,Mobile Phone,3,Divorced,5,No Complaint,17.0,3.0,3.0,3.0,153.21,Active,Mid (6-12 months),0
53457,0,24.0,Mobile Phone,Tier 1,9.0,Credit Card,Male,4.0,4,Others,3,Divorced,4,Complained,15.0,8.0,8.0,8.0,317.37,Active,Loyal (12+ months),2
53458,0,11.0,Mobile Phone,Tier 1,10.0,UPI,Female,3.0,4,Laptop & Accessory,4,Single,5,No Complaint,16.0,2.0,2.0,2.0,166.07,Active,Mid (6-12 months),0
53459,0,14.0,Mobile Phone,Tier 3,33.0,E wallet,Male,4.0,4,Laptop & Accessory,5,Divorced,3,No Complaint,15.0,6.0,8.0,6.0,208.96,Active,Loyal (12+ months),0
53460,0,1.0,Computer,Tier 1,7.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,3,No Complaint,14.0,2.0,2.0,4.0,145.07,Active,New (0-6 months),0
53461,0,20.0,Mobile Phone,Tier 1,7.0,Credit Card,Male,3.0,4,Others,2,Married,11,No Complaint,15.0,2.0,3.0,3.0,321.27,Active,Loyal (12+ months),1
53462,0,28.0,Mobile Phone,Tier 3,9.0,Debit Card,Female,3.0,5,Fashion,3,Divorced,8,No Complaint,12.0,7.0,2.0,1.0,231.86,Active,Loyal (12+ months),0
53463,0,30.0,Computer,Tier 1,16.0,Credit Card,Female,4.0,4,Mobile Phone,3,Divorced,4,No Complaint,20.0,1.0,2.0,4.0,154.42,Active,Loyal (12+ months),0
53464,0,10.0,Mobile Phone,Tier 1,19.0,Credit Card,Female,3.0,5,Fashion,2,Single,2,No Complaint,12.0,6.0,8.0,3.0,213.58,Active,Mid (6-12 months),1
53465,0,29.0,Computer,Tier 1,9.0,Credit Card,Male,3.0,5,Grocery,5,Single,9,No Complaint,15.0,4.0,7.0,3.0,292.56,Active,Loyal (12+ months),0
53466,0,17.0,Mobile Phone,Tier 3,32.0,Credit Card,Male,4.0,5,Fashion,2,Married,7,No Complaint,14.0,2.0,2.0,1.0,259.0,Active,Loyal (12+ months),1
53467,1,1.0,Computer,Tier 3,16.0,E wallet,Female,3.0,4,Mobile Phone,2,Single,3,Complained,15.0,1.0,2.0,3.0,148.23,Churned,New (0-6 months),3
53468,1,1.0,Phone,Tier 1,17.0,Debit Card,Female,3.0,5,Mobile Phone,5,Single,3,No Complaint,14.0,2.0,2.0,1.0,139.16,Churned,New (0-6 months),0
53469,0,20.0,Mobile Phone,Tier 1,15.0,Debit Card,Female,4.0,5,Laptop & Accessory,5,Married,10,Complained,24.0,2.0,2.0,8.0,171.15,Active,Loyal (12+ months),2
53470,1,15.0,Mobile Phone,Tier 1,11.0,Debit Card,Male,3.0,4,Mobile Phone,3,Divorced,11,Complained,13.0,2.0,3.0,8.0,149.61,Churned,Loyal (12+ months),2
53471,1,1.0,Computer,Tier 1,31.0,Cash on Delivery,Male,4.0,5,Fashion,5,Single,3,No Complaint,13.0,1.0,2.0,3.0,212.22,Churned,New (0-6 months),0
53472,0,1.0,Mobile Phone,Tier 1,7.0,Credit Card,Male,3.0,5,Mobile Phone,5,Divorced,3,No Complaint,17.0,1.0,2.0,4.0,164.55,Active,New (0-6 months),0
53473,0,4.0,Mobile Phone,Tier 1,27.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,2,No Complaint,16.0,2.0,2.0,3.0,224.57,Active,New (0-6 months),0
53474,0,15.0,Mobile Phone,Tier 1,14.0,COD,Female,3.0,2,Mobile Phone,3,Divorced,3,No Complaint,14.0,2.0,2.0,9.0,158.76,Active,Loyal (12+ months),0
53475,0,12.0,Mobile Phone,Tier 1,24.0,Debit Card,Female,4.0,5,Fashion,3,Divorced,2,No Complaint,19.0,1.0,2.0,3.0,213.23,Active,Mid (6-12 months),0
53476,0,14.0,Mobile Phone,Tier 1,27.0,Cash on Delivery,Male,4.0,4,Fashion,2,Divorced,6,No Complaint,21.0,5.0,12.0,3.0,228.22,Active,Loyal (12+ months),1
53477,0,1.0,Computer,Tier 1,15.0,Debit Card,Male,3.0,6,Mobile Phone,3,Divorced,3,No Complaint,20.0,2.0,2.0,3.0,171.21,Active,New (0-6 months),0
53478,0,29.0,Computer,Tier 1,9.0,Debit Card,Male,4.0,4,Fashion,4,Divorced,5,No Complaint,19.0,2.0,2.0,3.0,234.76,Active,Loyal (12+ months),0
53479,0,2.0,Mobile Phone,Tier 1,17.0,UPI,Female,3.0,4,Laptop & Accessory,3,Single,5,No Complaint,14.0,2.0,2.0,8.0,161.6,Active,New (0-6 months),0
53480,1,8.0,Mobile Phone,Tier 2,7.0,Credit Card,Male,4.0,5,Fashion,5,Divorced,11,No Complaint,15.0,3.0,4.0,3.0,229.82,Churned,Mid (6-12 months),0
53481,0,7.0,Mobile Phone,Tier 1,12.0,Debit Card,Male,3.0,5,Fashion,2,Married,6,No Complaint,16.0,1.0,2.0,3.0,196.19,Active,Mid (6-12 months),1
53482,1,1.0,Mobile Phone,Tier 3,11.0,Cash on Delivery,Male,3.0,4,Fashion,5,Single,2,Complained,23.0,4.0,5.0,3.0,220.82,Churned,New (0-6 months),2
53483,1,1.0,Computer,Tier 1,36.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Single,3,No Complaint,23.0,4.0,4.0,9.0,170.08,Churned,New (0-6 months),0
53484,0,2.0,Phone,Tier 1,22.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,3,No Complaint,17.0,3.0,3.0,3.0,147.07,Active,New (0-6 months),0
53485,0,8.0,Computer,Tier 1,10.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,2,No Complaint,18.0,2.0,2.0,5.0,202.56,Active,Mid (6-12 months),1
53486,0,11.0,Mobile Phone,Tier 3,17.0,Debit Card,Female,3.0,5,Laptop & Accessory,2,Married,4,Complained,15.0,1.0,2.0,1.0,191.94,Active,Mid (6-12 months),3
53487,1,1.0,Mobile Phone,Tier 1,11.0,COD,Male,3.0,4,Mobile Phone,2,Divorced,3,Complained,16.0,6.0,6.0,7.0,161.91,Churned,New (0-6 months),3
53488,1,1.0,Phone,Tier 1,28.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,3,No Complaint,21.0,2.0,2.0,1.0,148.77,Churned,New (0-6 months),0
53489,1,1.0,Phone,Tier 1,32.0,Credit Card,Male,3.0,5,Mobile Phone,4,Single,6,Complained,21.0,1.0,3.0,3.0,148.13,Churned,New (0-6 months),2
53490,0,16.0,Mobile Phone,Tier 1,9.0,Credit Card,Male,3.0,4,Grocery,5,Divorced,2,No Complaint,15.0,6.0,14.0,8.0,301.65,Active,Loyal (12+ months),0
53491,1,1.0,Computer,Tier 1,5.0,Credit Card,Male,3.0,5,Mobile Phone,4,Married,3,No Complaint,16.0,1.0,2.0,1.0,150.96,Churned,New (0-6 months),0
53492,1,14.0,Computer,Tier 3,7.0,UPI,Male,3.0,4,Laptop & Accessory,3,Single,5,Complained,15.0,1.0,2.0,1.0,172.28,Churned,Loyal (12+ months),2
53493,0,7.0,Computer,Tier 3,14.0,Debit Card,Female,2.0,4,Laptop & Accessory,4,Divorced,2,No Complaint,18.0,2.0,2.0,3.0,168.02,Active,Mid (6-12 months),0
53494,0,8.0,Computer,Tier 1,10.0,Debit Card,Male,3.0,5,Mobile Phone,2,Divorced,5,No Complaint,18.0,2.0,2.0,1.0,154.79,Active,Mid (6-12 months),1
53495,0,22.0,Computer,Tier 1,7.0,Credit Card,Male,3.0,2,Grocery,2,Single,4,No Complaint,15.0,1.0,3.0,2.0,293.85,Active,Loyal (12+ months),1
53496,0,19.0,Computer,Tier 3,16.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Divorced,3,No Complaint,14.0,1.0,5.0,13.0,180.93,Active,Loyal (12+ months),0
53497,0,26.0,Mobile Phone,Tier 1,14.0,Debit Card,Male,3.0,4,Fashion,4,Single,9,No Complaint,20.0,4.0,5.0,3.0,229.45,Active,Loyal (12+ months),0
53498,0,12.0,Mobile Phone,Tier 3,17.0,E wallet,Male,4.0,5,Fashion,3,Married,2,Complained,15.0,3.0,3.0,3.0,212.4,Active,Mid (6-12 months),2
53499,0,3.0,Mobile Phone,Tier 1,35.0,Debit Card,Female,4.0,4,Mobile Phone,2,Married,6,No Complaint,23.0,1.0,2.0,8.0,150.14,Active,New (0-6 months),1
53500,0,2.0,Mobile Phone,Tier 1,10.0,Credit Card,Female,4.0,4,Fashion,4,Married,2,No Complaint,18.0,1.0,2.0,8.0,201.55,Active,New (0-6 months),0
53501,0,20.0,Mobile Phone,Tier 3,10.0,E wallet,Male,3.0,4,Grocery,3,Divorced,5,No Complaint,15.0,2.0,5.0,10.0,299.65,Active,Loyal (12+ months),0
53502,0,12.0,Mobile Phone,Tier 3,9.0,E wallet,Male,3.0,4,Fashion,4,Single,9,No Complaint,17.0,2.0,2.0,1.0,198.51,Active,Mid (6-12 months),0
53503,0,17.0,Computer,Tier 1,34.0,Debit Card,Female,3.0,4,Fashion,5,Divorced,10,No Complaint,12.0,1.0,2.0,2.0,233.2,Active,Loyal (12+ months),0
53504,1,3.0,Computer,Tier 1,9.0,Debit Card,Male,3.0,4,Grocery,2,Married,9,No Complaint,12.0,8.0,2.0,6.0,246.69,Churned,New (0-6 months),1
53505,0,14.0,Mobile Phone,Tier 1,21.0,Credit Card,Male,3.0,5,Others,3,Single,3,No Complaint,15.0,5.0,5.0,10.0,321.26,Active,Loyal (12+ months),0
53506,0,1.0,Phone,Tier 1,7.0,COD,Female,4.0,5,Mobile Phone,4,Single,3,Complained,12.0,1.0,3.0,3.0,145.7,Active,New (0-6 months),2
53507,0,13.0,Computer,Tier 1,16.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Single,22,No Complaint,16.0,2.0,2.0,4.0,192.82,Active,Loyal (12+ months),0
53508,0,10.0,Computer,Tier 1,25.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Single,4,No Complaint,21.0,2.0,2.0,10.0,202.79,Active,Mid (6-12 months),1
53509,0,5.0,Computer,Tier 3,27.0,Debit Card,Male,4.0,2,Mobile Phone,2,Divorced,2,No Complaint,13.0,2.0,3.0,3.0,152.91,Active,New (0-6 months),1
53510,0,2.0,Mobile Phone,Tier 1,9.0,Debit Card,Male,4.0,5,Mobile Phone,4,Divorced,2,No Complaint,18.0,1.0,2.0,5.0,157.01,Active,New (0-6 months),0
53511,0,9.0,Computer,Tier 3,18.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Married,3,No Complaint,12.0,1.0,2.0,3.0,174.68,Active,Mid (6-12 months),1
53512,0,23.0,Mobile Phone,Tier 3,15.0,Cash on Delivery,Male,3.0,5,Grocery,4,Divorced,8,No Complaint,18.0,2.0,2.0,4.0,256.2,Active,Loyal (12+ months),0
53513,0,8.0,Computer,Tier 1,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,4,No Complaint,12.0,2.0,2.0,3.0,165.33,Active,Mid (6-12 months),0
53514,0,3.0,Computer,Tier 1,17.0,Debit Card,Female,4.0,4,Mobile Phone,4,Married,2,No Complaint,15.0,2.0,2.0,2.0,157.91,Active,New (0-6 months),0
53515,0,16.0,Mobile Phone,Tier 1,36.0,Credit Card,Male,3.0,6,Laptop & Accessory,2,Single,6,No Complaint,20.0,2.0,2.0,1.0,167.72,Active,Loyal (12+ months),1
53516,0,3.0,Mobile Phone,Tier 1,15.0,Credit Card,Male,4.0,5,Laptop & Accessory,2,Divorced,3,Complained,14.0,1.0,2.0,3.0,175.56,Active,New (0-6 months),3
53517,0,12.0,Mobile Phone,Tier 2,7.0,UPI,Male,3.0,2,Mobile Phone,3,Divorced,3,No Complaint,14.0,2.0,6.0,1.0,153.44,Active,Mid (6-12 months),0
53518,0,5.0,Computer,Tier 1,13.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,3,Complained,15.0,2.0,2.0,3.0,152.03,Active,New (0-6 months),2
53519,1,1.0,Computer,Tier 1,15.0,Credit Card,Male,4.0,4,Mobile Phone,3,Single,3,No Complaint,13.0,1.0,2.0,1.0,144.04,Churned,New (0-6 months),0
53520,1,1.0,Mobile Phone,Tier 3,16.0,E wallet,Female,4.0,4,Laptop & Accessory,5,Single,2,Complained,18.0,1.0,2.0,4.0,207.24,Churned,New (0-6 months),2
53521,0,15.0,Mobile Phone,Tier 1,19.0,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,5,Complained,12.0,2.0,2.0,1.0,172.66,Active,Loyal (12+ months),3
53522,1,1.0,Computer,Tier 1,22.0,Credit Card,Male,4.0,4,Mobile Phone,3,Divorced,3,No Complaint,13.0,3.0,3.0,3.0,151.1,Churned,New (0-6 months),0
53523,0,11.0,Mobile Phone,Tier 1,32.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Married,9,No Complaint,14.0,1.0,2.0,4.0,182.31,Active,Mid (6-12 months),1
53524,0,1.0,Mobile Phone,Tier 1,13.0,Debit Card,Male,3.0,5,Mobile Phone,3,Divorced,3,No Complaint,14.0,3.0,3.0,3.0,150.39,Active,New (0-6 months),0
53525,0,8.0,Mobile Phone,Tier 3,16.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Divorced,3,No Complaint,21.0,2.0,2.0,4.0,182.14,Active,Mid (6-12 months),0
53526,0,9.0,Mobile Phone,Tier 2,15.0,COD,Male,4.0,4,Mobile Phone,3,Single,3,No Complaint,18.0,1.0,2.0,5.0,168.23,Active,Mid (6-12 months),0
53527,1,1.0,Mobile Phone,Tier 3,30.0,Debit Card,Female,3.0,5,Fashion,5,Divorced,3,No Complaint,14.0,1.0,4.0,11.0,198.36,Churned,New (0-6 months),0
53528,0,14.0,Computer,Tier 1,16.0,Credit Card,Female,3.0,4,Fashion,3,Single,11,No Complaint,18.0,1.0,2.0,14.0,259.99,Active,Loyal (12+ months),0
53529,1,6.0,Computer,Tier 3,19.0,Debit Card,Male,3.0,4,Grocery,5,Single,2,Complained,13.0,1.0,14.0,15.0,262.58,Churned,New (0-6 months),2
53530,0,16.0,Mobile Phone,Tier 3,11.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Single,9,No Complaint,14.0,2.0,2.0,6.0,176.55,Active,Loyal (12+ months),0
53531,0,9.0,Phone,Tier 1,7.0,Credit Card,Male,3.0,5,Mobile Phone,3,Divorced,8,No Complaint,13.0,2.0,2.0,8.0,147.58,Active,Mid (6-12 months),0
53532,0,1.0,Mobile Phone,Tier 1,31.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,10,No Complaint,23.0,2.0,2.0,3.0,160.97,Active,New (0-6 months),0
53533,1,1.0,Mobile Phone,Tier 1,19.0,Debit Card,Female,4.0,4,Mobile Phone,2,Divorced,3,Complained,12.0,2.0,2.0,1.0,150.15,Churned,New (0-6 months),3
53534,0,1.0,Mobile Phone,Tier 1,10.0,Credit Card,Male,3.0,2,Mobile Phone,2,Divorced,3,No Complaint,23.0,2.0,2.0,8.0,169.2,Active,New (0-6 months),1
53535,0,4.0,Mobile Phone,Tier 3,17.0,E wallet,Male,4.0,5,Laptop & Accessory,3,Divorced,3,No Complaint,19.0,2.0,2.0,5.0,190.78,Active,New (0-6 months),0
53536,0,14.0,Computer,Tier 1,33.0,Credit Card,Female,4.0,5,Laptop & Accessory,2,Divorced,5,Complained,14.0,2.0,2.0,1.0,169.22,Active,Loyal (12+ months),3
53537,0,9.0,Mobile Phone,Tier 1,9.0,Debit Card,Male,3.0,5,Fashion,4,Married,4,No Complaint,19.0,7.0,7.0,3.0,227.74,Active,Mid (6-12 months),0
53538,0,8.0,Computer,Tier 1,7.0,Credit Card,Male,4.0,5,Laptop & Accessory,5,Single,2,No Complaint,21.0,2.0,5.0,10.0,178.43,Active,Mid (6-12 months),0
53539,0,9.0,Computer,Tier 1,11.0,UPI,Male,3.0,5,Mobile Phone,2,Divorced,3,No Complaint,14.0,3.0,3.0,3.0,148.76,Active,Mid (6-12 months),1
53540,1,7.0,Mobile Phone,Tier 3,16.0,E wallet,Female,3.0,6,Laptop & Accessory,3,Single,10,No Complaint,14.0,2.0,2.0,4.0,178.46,Churned,Mid (6-12 months),0
53541,0,6.0,Computer,Tier 3,9.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,3,No Complaint,13.0,1.0,2.0,1.0,153.27,Active,New (0-6 months),0
53542,0,30.0,Mobile Phone,Tier 1,11.0,Cash on Delivery,Female,4.0,4,Others,5,Married,6,No Complaint,14.0,1.0,5.0,3.0,324.43,Active,Loyal (12+ months),0
53543,0,3.0,Mobile Phone,Tier 1,13.0,Credit Card,Female,3.0,4,Mobile Phone,2,Divorced,3,No Complaint,14.0,1.0,2.0,9.0,156.31,Active,New (0-6 months),1
53544,0,1.0,Mobile Phone,Tier 1,16.0,Debit Card,Male,3.0,4,Mobile Phone,5,Single,3,No Complaint,26.0,1.0,2.0,1.0,150.52,Active,New (0-6 months),0
53545,0,19.0,Mobile Phone,Tier 1,14.0,Credit Card,Female,3.0,4,Mobile Phone,3,Divorced,6,Complained,20.0,2.0,2.0,3.0,169.77,Active,Loyal (12+ months),2
53546,0,11.0,Mobile Phone,Tier 1,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,2,Divorced,3,No Complaint,14.0,4.0,4.0,12.0,189.74,Active,Mid (6-12 months),1
53547,0,1.0,Mobile Phone,Tier 1,10.0,Debit Card,Male,3.0,5,Mobile Phone,3,Single,3,No Complaint,13.0,1.0,2.0,3.0,155.33,Active,New (0-6 months),0
53548,1,8.0,Mobile Phone,Tier 1,17.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,3,Complained,12.0,2.0,2.0,3.0,154.36,Churned,Mid (6-12 months),2
53549,0,27.0,Mobile Phone,Tier 1,14.0,Credit Card,Female,3.0,4,Others,3,Married,5,No Complaint,15.0,5.0,5.0,8.0,311.06,Active,Loyal (12+ months),0
53550,0,3.0,Phone,Tier 1,22.0,Debit Card,Female,4.0,6,Mobile Phone,2,Divorced,2,Complained,19.0,2.0,2.0,4.0,146.68,Active,New (0-6 months),3
53551,1,1.0,Computer,Tier 1,10.0,Debit Card,Male,3.0,5,Mobile Phone,2,Divorced,2,Complained,12.0,1.0,2.0,1.0,153.53,Churned,New (0-6 months),3
53552,0,20.0,Mobile Phone,Tier 3,9.0,E wallet,Female,4.0,4,Grocery,5,Divorced,10,No Complaint,15.0,13.0,16.0,10.0,295.48,Active,Loyal (12+ months),0
53553,0,18.0,Computer,Tier 1,24.0,Debit Card,Male,4.0,6,Mobile Phone,3,Single,4,No Complaint,14.0,2.0,2.0,1.0,147.9,Active,Loyal (12+ months),0
53554,0,7.0,Mobile Phone,Tier 2,9.0,UPI,Male,3.0,4,Mobile Phone,3,Divorced,3,No Complaint,14.0,1.0,2.0,5.0,161.0,Active,Mid (6-12 months),0
53555,1,5.0,Computer,Tier 1,12.0,Debit Card,Male,4.0,5,Mobile Phone,5,Married,8,No Complaint,18.0,2.0,2.0,1.0,146.07,Churned,New (0-6 months),0
53556,0,4.0,Mobile Phone,Tier 3,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,5,Married,10,No Complaint,20.0,2.0,2.0,4.0,166.15,Active,New (0-6 months),0
53557,0,14.0,Computer,Tier 3,9.0,Credit Card,Male,4.0,4,Laptop & Accessory,4,Divorced,7,No Complaint,13.0,2.0,2.0,1.0,168.27,Active,Loyal (12+ months),0
53558,0,24.0,Computer,Tier 1,9.0,Credit Card,Female,2.0,4,Grocery,5,Divorced,4,No Complaint,15.0,3.0,3.0,3.0,303.56,Active,Loyal (12+ months),0
53559,0,2.0,Mobile Phone,Tier 1,26.0,Credit Card,Male,4.0,5,Mobile Phone,5,Divorced,3,No Complaint,13.0,2.0,4.0,4.0,156.96,Active,New (0-6 months),0
53560,0,20.0,Mobile Phone,Tier 1,22.0,Debit Card,Male,3.0,4,Others,4,Divorced,7,No Complaint,15.0,2.0,2.0,4.0,315.81,Active,Loyal (12+ months),0
53561,0,9.0,Mobile Phone,Tier 3,24.0,Debit Card,Male,4.0,4,Laptop & Accessory,5,Divorced,5,Complained,16.0,2.0,2.0,3.0,214.66,Active,Mid (6-12 months),2
53562,1,1.0,Phone,Tier 1,24.0,Debit Card,Female,4.0,4,Mobile Phone,4,Divorced,3,No Complaint,14.0,1.0,2.0,1.0,147.1,Churned,New (0-6 months),0
53563,0,7.0,Computer,Tier 3,32.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,3,No Complaint,13.0,1.0,2.0,2.0,170.39,Active,Mid (6-12 months),0
53564,0,10.0,Mobile Phone,Tier 1,13.0,Debit Card,Male,3.0,6,Mobile Phone,3,Married,3,No Complaint,15.0,1.0,2.0,8.0,152.41,Active,Mid (6-12 months),0
53565,0,4.0,Mobile Phone,Tier 1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,No Complaint,14.0,9.0,9.0,10.0,159.91,Active,New (0-6 months),0
53566,0,18.0,Mobile Phone,Tier 1,36.0,UPI,Male,3.0,4,Laptop & Accessory,2,Single,3,No Complaint,26.0,2.0,2.0,18.0,170.41,Active,Loyal (12+ months),1
53567,0,1.0,Mobile Phone,Tier 3,28.0,E wallet,Male,3.0,2,Mobile Phone,2,Single,3,No Complaint,18.0,1.0,3.0,3.0,151.78,Active,New (0-6 months),1
53568,0,20.0,Mobile Phone,Tier 1,9.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,2,Married,4,No Complaint,12.0,2.0,2.0,5.0,198.79,Active,Loyal (12+ months),1
53569,0,16.0,Computer,Tier 2,9.0,Credit Card,Male,4.0,2,Laptop & Accessory,5,Divorced,9,No Complaint,17.0,1.0,2.0,4.0,187.72,Active,Loyal (12+ months),0
53570,0,31.0,Mobile Phone,Tier 3,14.0,E wallet,Male,3.0,2,Laptop & Accessory,2,Married,2,Complained,19.0,1.0,2.0,10.0,177.2,Active,Loyal (12+ months),3
53571,0,6.0,Computer,Tier 1,20.0,UPI,Female,4.0,5,Mobile Phone,4,Divorced,3,No Complaint,21.0,1.0,3.0,3.0,152.43,Active,New (0-6 months),0
53572,0,6.0,Computer,Tier 1,9.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,6,Complained,15.0,2.0,2.0,8.0,174.98,Active,New (0-6 months),2
53573,0,10.0,Mobile Phone,Tier 1,7.0,Cash on Delivery,Female,4.0,6,Fashion,5,Married,4,Complained,22.0,6.0,8.0,3.0,227.52,Active,Mid (6-12 months),2
53574,0,7.0,Mobile Phone,Tier 1,16.0,Credit Card,Male,3.0,4,Mobile Phone,2,Divorced,2,No Complaint,14.0,2.0,5.0,11.0,152.81,Active,Mid (6-12 months),1
53575,0,14.0,Mobile Phone,Tier 3,17.0,Cash on Delivery,Female,3.0,5,Laptop & Accessory,4,Married,9,No Complaint,13.0,2.0,2.0,4.0,193.52,Active,Loyal (12+ months),0
53576,0,1.0,Mobile Phone,Tier 3,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,2,No Complaint,15.0,1.0,2.0,2.0,174.5,Active,New (0-6 months),1
53577,0,4.0,Mobile Phone,Tier 1,7.0,Credit Card,Male,4.0,4,Mobile Phone,4,Divorced,2,Complained,22.0,2.0,6.0,8.0,160.79,Active,New (0-6 months),2
53578,0,16.0,Computer,Tier 1,33.0,Credit Card,Female,3.0,4,Fashion,5,Divorced,5,Complained,18.0,1.0,2.0,1.0,256.91,Active,Loyal (12+ months),2
53579,0,9.0,Computer,Tier 3,15.0,E wallet,Female,4.0,5,Fashion,2,Divorced,6,Complained,12.0,3.0,5.0,3.0,228.77,Active,Mid (6-12 months),3
53580,0,1.0,Phone,Tier 1,21.0,Debit Card,Male,3.0,4,Mobile Phone,5,Divorced,3,Complained,15.0,3.0,7.0,9.0,147.35,Active,New (0-6 months),2
53581,0,28.0,Computer,Tier 1,7.0,Debit Card,Female,3.0,4,Fashion,3,Married,9,No Complaint,18.0,2.0,2.0,3.0,230.02,Active,Loyal (12+ months),0
53582,0,18.0,Phone,Tier 1,9.0,Debit Card,Female,4.0,2,Mobile Phone,2,Divorced,3,No Complaint,14.0,7.0,8.0,8.0,145.11,Active,Loyal (12+ months),1
53583,1,1.0,Computer,Tier 1,17.0,Credit Card,Female,4.0,5,Mobile Phone,4,Single,3,Complained,26.0,2.0,2.0,1.0,143.59,Churned,New (0-6 months),2
53584,0,3.0,Mobile Phone,Tier 1,7.0,Debit Card,Female,4.0,4,Mobile Phone,2,Married,3,No Complaint,16.0,1.0,2.0,3.0,162.6,Active,New (0-6 months),1
53585,0,28.0,Mobile Phone,Tier 1,10.0,Debit Card,Male,3.0,4,Grocery,2,Divorced,5,No Complaint,15.0,2.0,2.0,10.0,302.79,Active,Loyal (12+ months),1
53586,0,5.0,Mobile Phone,Tier 1,18.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Divorced,3,Complained,13.0,1.0,2.0,2.0,193.33,Active,New (0-6 months),2
53587,0,5.0,Mobile Phone,Tier 1,31.0,Credit Card,Female,4.0,5,Laptop & Accessory,5,Single,3,No Complaint,20.0,1.0,2.0,9.0,193.12,Active,New (0-6 months),0
53588,0,31.0,Mobile Phone,Tier 3,10.0,Debit Card,Female,3.0,5,Laptop & Accessory,2,Single,7,No Complaint,18.0,1.0,2.0,6.0,176.71,Active,Loyal (12+ months),1
53589,0,17.0,Mobile Phone,Tier 1,10.0,Debit Card,Male,4.0,6,Others,2,Divorced,5,No Complaint,15.0,2.0,2.0,8.0,322.4,Active,Loyal (12+ months),1
53590,0,23.0,Mobile Phone,Tier 1,11.0,Credit Card,Male,3.0,5,Others,3,Divorced,4,No Complaint,15.0,1.0,2.0,1.0,312.11,Active,Loyal (12+ months),0
53591,0,10.0,Computer,Tier 1,10.0,COD,Male,3.0,4,Mobile Phone,4,Divorced,3,No Complaint,13.0,2.0,2.0,8.0,161.92,Active,Mid (6-12 months),0
53592,0,22.0,Mobile Phone,Tier 1,9.0,COD,Male,4.0,2,Mobile Phone,4,Single,7,No Complaint,12.0,1.0,2.0,1.0,150.59,Active,Loyal (12+ months),0
53593,0,1.0,Mobile Phone,Tier 1,11.0,Debit Card,Male,4.0,4,Mobile Phone,3,Married,3,No Complaint,12.0,2.0,2.0,4.0,150.17,Active,New (0-6 months),0
53594,0,3.0,Mobile Phone,Tier 1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Married,3,Complained,12.0,1.0,2.0,1.0,191.23,Active,New (0-6 months),3
53595,0,22.0,Mobile Phone,Tier 1,7.0,Debit Card,Male,4.0,5,Others,2,Single,8,No Complaint,15.0,2.0,2.0,1.0,307.65,Active,Loyal (12+ months),1
53596,0,3.0,Mobile Phone,Tier 1,7.0,Debit Card,Female,3.0,5,Grocery,2,Married,5,No Complaint,15.0,1.0,2.0,8.0,286.24,Active,New (0-6 months),1
53597,0,8.0,Mobile Phone,Tier 1,27.0,COD,Female,3.0,2,Mobile Phone,3,Divorced,2,No Complaint,18.0,2.0,2.0,1.0,150.85,Active,Mid (6-12 months),0
53598,0,18.0,Mobile Phone,Tier 3,12.0,E wallet,Male,3.0,4,Others,4,Divorced,9,No Complaint,15.0,2.0,4.0,11.0,307.13,Active,Loyal (12+ months),0
53599,0,7.0,Mobile Phone,Tier 3,17.0,E wallet,Male,3.0,2,Fashion,3,Married,2,Complained,15.0,2.0,2.0,9.0,208.8,Active,Mid (6-12 months),2
